order_id,customer_id,order_date,order_status,channel,region_id,shipping_date,delivery_date,discount_pct,payment_method
1645,189,05/31/2023,pending,1,8,04/06/2023,06/06/2023,8.62,credit_card
1646,441,2024-08-30,cancelled,4,13,2024-09-01,2024-09-05,2.94,credit_card
1647,498,2024-10-07,delivered,2,13,08/10/2024,2024-10-14,21.17,afterpay
1648,205,04/08/2023,pending,3,7,05/08/2023,11/08/2023,21.57,debit_card
1649,354,2023-08-03,pending,2,6,08/04/2023,2023-08-12,0.22,apple_pay
1650,216,02/10/2022,shipped,1,1,02/12/2022,16/02/2022,10.16,apple_pay
1651,449,08/26/2024,shipped,2,1,28/08/2024,09/05/2024,12.32,apple_pay
1652,485,2022-11-23,delivered,1,2,26/11/2022,12/02/2022,19.23,apple_pay
1653,442,05/12/2021,shipped,2,9,09/12/2021,17/12/2021,4.89,apple_pay
1654,9,2021-03-08,delivered,3,9,03/10/2021,2021-03-17,10.53,afterpay
1655,119,2023-10-03,pending,1,8,2023-10-05,10/06/2023,22.26,paypal
1656,263,09/11/2022,pending,1,5,16/09/2022,2022-09-18,1.99,credit_card
1657,38,29/04/2023,delivered,4,1,2023-05-03,2023-05-05,21.94,paypal
1658,175,11/27/2022,delivered,3,3,30/11/2022,2022-12-07,12.52,afterpay
1659,46,07/01/2022,pending,2,5,2022-07-03,2022-07-08,7.87,credit_card
1660,5,2022-04-18,pending,4,11,2022-04-19,04/21/2022,3.8,credit_card
1661,65,2024-11-15,pending,2,7,11/19/2024,2024-12-01,5.79,credit_card
1662,405,2024-04-14,shipped,1,10,2024-04-17,18/04/2024,17.07,afterpay
1663,412,2024-11-20,delivered,1,11,2024-11-21,2024-11-25,6.8,credit_card
1664,216,12/20/2021,cancelled,1,6,12/25/2021,12/31/2021,3.1,apple_pay
1665,384,03/04/2023,cancelled,1,2,2023-03-09,15/03/2023,18.79,afterpay
1666,176,2021-12-12,delivered,2,12,12/13/2021,12/14/2021,16.21,apple_pay
1667,95,2022-04-25,delivered,2,9,2022-04-26,2022-05-10,4.06,credit_card
1668,47,2023-07-01,pending,1,3,2023-07-05,14/07/2023,15.57,credit_card
1669,439,09/07/2022,delivered,2,5,07/12/2022,07/21/2022,17.64,debit_card
1670,404,2024-01-15,shipped,1,13,17/01/2024,2024-01-25,8.98,debit_card
1671,213,2022-10-30,cancelled,2,8,2022-11-02,2022-11-13,2.07,credit_card
1672,456,12/05/2023,delivered,1,8,2023-12-08,12/10/2023,3.02,paypal
1673,196,30/12/2024,delivered,1,9,12/31/2024,2025-01-02,18.96,debit_card
1674,492,10/05/2024,delivered,3,12,2024-10-10,2024-10-24,12.43,credit_card
1675,29,2023-08-19,delivered,3,4,24/08/2023,26/08/2023,23.29,afterpay
1676,248,16/03/2024,delivered,4,7,17/03/2024,03/27/2024,3.71,afterpay
1677,33,2023-04-20,delivered,1,3,2023-04-24,2023-05-07,100.69,afterpay
1678,24,19/05/2022,cancelled,2,9,24/05/2022,2022-06-06,10.42,afterpay
1679,410,12/17/2024,pending,1,5,2024-12-22,2024-12-31,16.81,credit_card
1680,91,14/06/2024,cancelled,1,5,2024-06-17,2024-06-18,6.73,afterpay
1681,185,10/18/2024,delivered,2,9,2024-10-19,2024-11-01,24.95,debit_card
1682,158,2022-11-15,shipped,2,7,11/17/2022,11/18/2022,24.42,debit_card
1683,488,2023-01-31,cancelled,1,1,2023-02-02,30/01/2023,11.54,paypal
1684,45,06/06/2023,delivered,3,8,2023-06-09,2023-06-12,11.97,credit_card
1685,369,01/04/2023,shipped,4,10,08/01/2023,20/01/2023,4.85,apple_pay
1686,484,28/12/2022,delivered,1,9,2023-01-01,04/01/2023,3.5,debit_card
1687,173,2024-04-02,shipped,2,12,04/03/2024,04/04/2024,19.17,credit_card
1688,107,30/05/2022,pending,3,4,06/01/2022,06/13/2022,22.17,afterpay
1689,325,06/18/2021,shipped,1,11,2021-06-21,2021-07-02,6.73,afterpay
1690,293,11/09/2024,cancelled,2,11,2024-09-16,09/17/2024,9.24,afterpay
1691,341,2024-11-27,delivered,2,7,29/11/2024,2024-12-07,8.08,apple_pay
1692,272,2023-01-13,delivered,2,9,2023-01-15,20/01/2023,5.33,credit_card
1693,109,06/14/2021,delivered,1,10,06/17/2021,2021-06-18,18.94,credit_card
1694,351,2021-03-03,shipped,4,12,06/03/2021,03/07/2021,10.12,afterpay
1695,214,2023-08-23,pending,2,9,2023-08-26,09/09/2023,3.56,apple_pay
1696,172,2022-01-15,delivered,2,3,01/17/2022,31/01/2022,8.81,apple_pay
1697,347,04/30/2023,shipped,3,10,2023-05-05,05/15/2023,5.03,afterpay
1698,399,2024-09-18,delivered,1,9,21/09/2024,2024-09-25,0.78,debit_card
1699,195,07/10/2024,cancelled,2,6,09/10/2024,20/10/2024,16.42,paypal
1700,471,2023-11-01,cancelled,1,7,11/04/2023,2023-11-14,0.13,afterpay
1701,369,16/02/2021,delivered,2,3,2021-02-20,02/24/2021,7.61,apple_pay
1702,186,2024-07-14,delivered,1,1,2024-07-15,07/23/2024,15.41,credit_card
1703,337,09/17/2024,delivered,1,8,09/22/2024,2024-09-20,17.89,debit_card
1704,353,2022-04-24,delivered,1,12,04/28/2022,2022-05-11,22.3,afterpay
1705,177,29/06/2021,delivered,3,12,2021-07-01,07/09/2021,2.26,debit_card
1706,418,2022-06-25,delivered,1,6,26/06/2022,06/07/2022,12.58,credit_card
1707,262,03/14/2024,delivered,3,7,19/03/2024,04/02/2024,23.81,paypal
1708,271,2023-04-11,delivered,2,2,2023-04-14,2023-04-17,9.72,debit_card
1709,170,09/28/2022,cancelled,1,5,2022-10-03,2022-10-08,1.46,credit_card
1710,468,2024-04-08,pending,2,2,04/09/2024,04/16/2024,1.11,apple_pay
1711,404,2023-04-18,delivered,1,11,04/23/2023,05/05/2023,15.97,debit_card
1712,111,2023-02-03,shipped,2,,2023-02-08,15/02/2023,20.37,apple_pay
1713,174,2023-09-14,shipped,1,2,09/19/2023,2023-09-20,7.36,afterpay
1714,383,2024-09-01,pending,1,10,09/06/2024,09/11/2024,22.83,credit_card
1715,295,2021-07-14,delivered,1,7,2021-07-19,2021-07-23,2.04,apple_pay
1716,6,08/07/2024,delivered,2,12,2024-08-12,2024-08-15,20.89,credit_card
1717,52,14/05/2024,cancelled,2,4,15/05/2024,2024-05-18,1.86,apple_pay
1718,447,06/28/2022,pending,1,11,2022-06-29,13/07/2022,23.22,credit_card
1719,230,07/06/2022,delivered,1,12,2022-06-08,15/06/2022,23.68,credit_card
1720,199,2024-04-27,delivered,2,2,2024-04-28,2024-05-05,2.95,credit_card
1721,374,2021-09-27,delivered,1,10,29/09/2021,2021-10-13,4.89,afterpay
1722,404,2021-11-05,shipped,2,6,2021-11-06,2021-11-19,13.87,credit_card
1723,56,14/03/2024,cancelled,3,1,2024-03-19,2024-03-20,2.23,apple_pay
1724,63,2023-04-10,delivered,1,1,2023-04-11,2023-04-23,18.68,paypal
1725,9696,02/05/2024,shipped,3,5,2024-02-08,2024-02-15,8.81,debit_card
1726,355,2023-07-25,delivered,1,4,2023-07-28,08/04/2023,15.94,debit_card
1727,312,2022-07-16,pending,2,1,2022-07-19,22/07/2022,8.98,paypal
1728,435,2022-01-26,delivered,1,7,2022-01-31,02/05/2022,21.95,afterpay
1729,72,11/12/2023,delivered,3,11,2023-12-15,17/12/2023,22.25,apple_pay
1730,413,07/03/2023,cancelled,4,3,04/07/2023,07/06/2023,13.5,afterpay
1731,449,01/29/2024,delivered,1,7,2024-02-02,10/02/2024,3.94,credit_card
1732,460,2023-01-16,cancelled,2,6,2023-01-18,2023-01-22,4.48,apple_pay
1733,165,07/12/2023,delivered,1,8,2023-12-10,12/20/2023,9.05,credit_card
1734,460,12/04/2022,delivered,2,2,04/14/2022,27/04/2022,9.29,debit_card
1735,77,09/17/2021,delivered,2,10,2021-09-18,09/19/2021,6.45,credit_card
1736,414,08/01/2024,cancelled,1,4,01/13/2024,2024-01-17,15.88,debit_card
1737,50,2021-08-24,cancelled,2,8,2021-08-29,2021-09-01,14.15,credit_card
1738,412,2024-10-26,delivered,2,7,30/10/2024,11/02/2024,11.58,paypal
1739,259,28/08/2023,cancelled,3,3,31/08/2023,2023-09-13,19.18,credit_card
1740,77,07/10/2022,delivered,2,6,2022-10-10,10/22/2022,2.92,credit_card
1741,128,2022-05-31,delivered,1,3,2022-06-03,2022-06-07,113.1,credit_card
1742,23,27/12/2023,shipped,3,6,2024-01-01,2024-01-10,20.69,paypal
1743,107,2021-05-28,delivered,1,6,30/05/2021,2021-06-11,2.57,credit_card
1744,9396,2021-03-12,cancelled,1,5,03/15/2021,03/27/2021,140.95,paypal
1745,73,2024-04-25,delivered,4,5,2024-04-29,2024-05-04,5.12,credit_card
1746,436,2023-01-13,shipped,3,13,2023-01-15,2023-01-29,11.27,credit_card
1747,385,04/04/2021,delivered,2,5,2021-04-06,2021-04-19,14.99,credit_card
1748,272,2023-12-09,delivered,1,7,12/10/2023,24/12/2023,17.76,afterpay
1749,311,07/06/2022,shipped,2,9,11/06/2022,2022-06-18,22.58,debit_card
1750,86,17/01/2022,shipped,1,,2022-01-22,2022-01-28,11.26,paypal
1751,236,2023-08-24,delivered,2,7,2023-08-28,2023-08-27,21.49,afterpay
1752,493,13/10/2021,shipped,1,3,2021-10-18,01/11/2021,16.13,afterpay
1753,285,06/20/2022,cancelled,1,4,2022-06-22,29/06/2022,4.94,credit_card
1754,390,03/17/2021,cancelled,1,5,21/03/2021,04/01/2021,24.71,apple_pay
1755,416,07/22/2022,delivered,1,11,27/07/2022,2022-07-29,21.51,credit_card
1756,447,08/03/2023,delivered,1,8,2023-03-10,03/18/2023,0.47,credit_card
1757,487,12/20/2023,pending,3,10,12/21/2023,02/01/2024,9.04,credit_card
1758,319,2022-05-21,cancelled,1,4,26/05/2022,2022-06-08,10.25,afterpay
1759,237,05/26/2023,delivered,1,4,2023-05-30,2023-06-07,13.97,paypal
1760,305,2021-05-30,delivered,1,1,02/06/2021,06/06/2021,16.31,debit_card
1761,312,05/27/2024,pending,3,,2024-05-31,06/14/2024,1.87,paypal
1762,9743,2022-02-12,cancelled,1,2,2022-02-15,2022-02-23,14.63,paypal
1763,423,2023-08-01,delivered,2,13,06/08/2023,2023-08-07,14.27,afterpay
1764,233,09/06/2024,delivered,4,8,13/06/2024,2024-06-21,0.91,debit_card
1765,222,09/18/2022,shipped,1,7,2022-09-20,2022-09-21,10.97,credit_card
1766,433,2024-08-15,delivered,2,3,2024-08-18,2024-08-29,105.78,debit_card
1767,321,2022-01-10,delivered,1,7,2022-01-14,2022-01-15,10.16,apple_pay
1768,176,10/11/2024,delivered,1,7,15/10/2024,19/10/2024,11.97,afterpay
1769,141,07/11/2022,cancelled,2,8,2022-07-12,07/15/2022,12.32,credit_card
1770,172,28/11/2023,cancelled,1,10,12/02/2023,2023-12-09,24.31,paypal
1771,443,2022-10-17,delivered,3,1,10/18/2022,2022-10-30,6.03,paypal
1772,450,2022-04-10,delivered,1,4,2022-04-15,2022-04-20,20.37,paypal
1773,118,2023-12-26,shipped,4,10,12/28/2023,2024-01-09,18.04,credit_card
1774,471,07/21/2022,pending,1,13,2022-07-25,07/29/2022,144.0,credit_card
1775,24,2021-10-17,cancelled,1,8,2021-10-20,10/29/2021,10.8,credit_card
1776,219,2022-06-30,delivered,1,4,07/04/2022,2022-07-18,21.43,paypal
1777,305,2021-10-28,pending,1,1,2021-11-02,11/07/2021,0.53,credit_card
1778,201,2022-09-05,delivered,4,10,2022-09-08,2022-09-18,5.05,paypal
1779,129,03/17/2022,delivered,3,12,21/03/2022,2022-04-04,13.2,credit_card
1780,96,2023-08-16,pending,3,7,20/08/2023,03/09/2023,1.51,debit_card
1781,453,03/29/2023,pending,2,8,2023-03-31,10/04/2023,9.1,debit_card
1782,256,2023-04-23,delivered,2,9,04/27/2023,2023-04-28,0.29,credit_card
1783,420,05/26/2023,delivered,4,9,27/05/2023,2023-06-04,13.45,debit_card
1784,131,26/11/2023,delivered,1,6,2023-11-30,04/12/2023,114.55,apple_pay
1785,30,12/06/2024,pending,1,9,2024-06-14,2024-06-16,16.58,afterpay
1786,382,30/11/2023,delivered,3,5,2023-12-05,14/12/2023,13.77,debit_card
1787,498,2024-07-05,pending,4,1,2024-07-09,07/20/2024,20.62,debit_card
1788,106,22/08/2024,pending,2,10,24/08/2024,09/03/2024,4.9,afterpay
1789,181,27/06/2022,pending,2,10,2022-06-29,30/06/2022,8.83,debit_card
1790,14,29/08/2021,shipped,1,,2021-09-03,2021-09-09,7.31,apple_pay
1791,65,04/24/2021,delivered,2,1,04/29/2021,2021-05-13,22.75,debit_card
1792,469,11/24/2023,delivered,1,8,11/28/2023,12/11/2023,14.67,debit_card
1793,270,03/08/2021,delivered,2,11,08/04/2021,2021-08-13,12.88,apple_pay
1794,176,01/14/2022,delivered,4,13,2022-01-17,28/01/2022,13.15,credit_card
1795,480,2023-11-18,pending,1,10,11/23/2023,2023-11-30,7.58,credit_card
1796,391,08/26/2022,delivered,1,12,08/31/2022,2022-09-05,18.43,credit_card
1797,149,26/03/2021,shipped,1,7,03/29/2021,03/30/2021,9.03,apple_pay
1798,262,2021-06-09,pending,2,3,2021-06-14,2021-06-27,19.4,paypal
1799,191,22/03/2024,shipped,1,3,2024-03-25,2024-03-30,11.18,apple_pay
1800,20,2021-02-04,cancelled,3,6,2021-02-05,02/17/2021,7.11,credit_card
1801,433,08/05/2021,cancelled,1,6,09/08/2021,08/12/2021,16.47,credit_card
1802,477,12/12/2021,cancelled,2,,2021-12-16,24/12/2021,7.53,credit_card
1803,248,2023-03-25,delivered,3,6,2023-03-27,04/09/2023,17.34,paypal
1804,492,17/01/2023,delivered,3,6,2023-01-22,2023-01-26,8.41,apple_pay
1805,490,09/20/2024,shipped,2,8,2024-09-22,09/28/2024,21.52,credit_card
1806,298,2021-07-07,pending,1,5,07/12/2021,19/07/2021,11.84,credit_card
1807,321,2024-03-31,cancelled,1,7,2024-04-05,2024-04-09,19.46,apple_pay
1808,295,2023-11-27,delivered,1,,2023-12-02,2023-12-08,9.3,paypal
1809,431,24/02/2022,shipped,1,1,2022-02-25,28/02/2022,4.75,afterpay
1810,301,2021-03-29,shipped,2,9,30/03/2021,04/10/2021,11.19,paypal
1811,488,11/07/2023,delivered,1,8,2023-07-12,25/07/2023,6.21,paypal
1812,263,12/03/2024,pending,1,7,12/05/2024,2024-12-10,12.02,paypal
1813,238,08/20/2024,delivered,2,13,2024-08-22,2024-09-04,20.51,afterpay
1814,423,12/09/2022,delivered,4,9,09/17/2022,27/09/2022,2.21,credit_card
1815,415,2022-11-01,delivered,2,4,2022-11-05,11/12/2022,0.26,apple_pay
1816,199,11/03/2023,cancelled,1,11,16/03/2023,18/03/2023,4.55,paypal
1817,197,2024-02-22,cancelled,2,8,2024-02-24,27/02/2024,12.15,apple_pay
1818,212,10/05/2023,delivered,2,1,2023-10-10,2023-10-16,19.68,credit_card
1819,420,2024-09-26,delivered,2,1,2024-09-30,2024-10-09,8.81,paypal
1820,328,06/08/2022,delivered,2,3,11/06/2022,06/15/2022,9.19,paypal
1821,91,28/03/2021,pending,2,9,2021-03-31,03/04/2021,6.25,paypal
1822,43,2024-07-17,delivered,3,11,18/07/2024,28/07/2024,0.54,paypal
1823,451,2024-01-26,delivered,3,4,2024-01-27,2024-02-05,20.82,credit_card
1824,105,2022-01-17,cancelled,1,5,2022-01-22,2022-02-03,5.11,credit_card
1825,187,2021-11-06,shipped,3,8,11/11/2021,2021-11-13,16.36,paypal
1826,434,29/09/2021,cancelled,1,10,2021-09-30,10/12/2021,23.94,credit_card
1827,322,2023-09-19,cancelled,4,,2023-09-22,2023-09-24,18.78,paypal
1828,174,16/02/2022,cancelled,2,3,2022-02-17,22/02/2022,6.15,afterpay
1829,218,2023-04-23,delivered,2,4,2023-04-27,11/05/2023,22.61,paypal
1830,233,30/10/2022,delivered,2,1,2022-11-02,11/05/2022,10.13,credit_card
1831,4,16/01/2021,delivered,4,,2021-01-20,2021-01-29,11.56,afterpay
1832,233,10/11/2024,delivered,2,6,2024-11-12,11/25/2024,4.69,paypal
1833,272,01/08/2022,delivered,1,7,06/08/2022,2022-08-18,20.44,credit_card
1834,271,04/11/2022,pending,2,5,2022-04-13,2022-04-18,13.21,debit_card
1835,370,2021-03-12,delivered,1,6,13/03/2021,27/03/2021,13.61,paypal
1836,201,01/18/2023,delivered,2,13,20/01/2023,2023-01-24,7.89,credit_card
1837,446,2021-04-19,pending,3,2,24/04/2021,2021-05-08,24.77,afterpay
1838,6,07/07/2022,cancelled,3,12,08/07/2022,2022-07-10,15.56,credit_card
1839,230,07/08/2024,delivered,4,7,10/08/2024,2024-08-17,9.37,credit_card
1840,36,2021-04-28,delivered,1,10,2021-05-01,13/05/2021,9.46,afterpay
1841,148,08/11/2024,cancelled,1,5,08/12/2024,21/08/2024,1.08,credit_card
1842,172,2024-03-15,shipped,4,7,2024-03-18,03/26/2024,0.17,afterpay
1843,76,2024-08-29,delivered,2,3,2024-08-31,2024-09-08,19.0,apple_pay
1844,224,2023-11-16,pending,1,4,2023-11-17,2023-11-18,0.08,credit_card
1845,26,2022-02-07,shipped,2,,2022-02-11,2022-02-23,23.23,afterpay
1846,402,04/12/2021,pending,2,12,2021-04-15,2021-04-26,3.24,paypal
1847,223,27/02/2021,cancelled,1,6,03/03/2021,2021-03-07,19.95,paypal
1848,444,04/09/2021,shipped,2,10,09/07/2021,2021-09-14,16.57,credit_card
1849,254,01/01/2023,pending,1,12,2023-01-05,2023-01-13,15.97,credit_card
1850,255,06/21/2022,delivered,1,4,06/25/2022,30/06/2022,24.62,apple_pay
1851,121,03/02/2023,cancelled,1,2,2023-02-08,2023-02-18,3.61,paypal
1852,219,04/08/2024,delivered,4,2,08/05/2024,08/08/2024,14.21,credit_card
1853,20,2022-03-12,delivered,4,9,03/13/2022,17/03/2022,8.02,debit_card
1854,169,2022-11-10,shipped,2,10,2022-11-14,26/11/2022,19.39,apple_pay
1855,81,06/04/2023,delivered,3,2,2023-04-11,2023-04-15,14.26,credit_card
1856,236,2023-11-12,cancelled,1,11,11/15/2023,11/16/2023,18.03,afterpay
1857,355,09/14/2024,cancelled,1,8,09/18/2024,01/10/2024,1.85,paypal
1858,127,2023-10-27,delivered,4,,10/28/2023,2023-10-30,14.69,credit_card
1859,404,21/01/2022,cancelled,4,11,2022-01-26,2022-02-07,10.44,apple_pay
1860,194,08/02/2023,pending,1,7,08/07/2023,2023-08-16,6.81,credit_card
1861,403,19/05/2021,pending,1,12,2021-05-22,2021-05-25,6.51,credit_card
1862,436,11/12/2023,pending,1,7,16/12/2023,12/25/2023,23.45,afterpay
1863,498,10/20/2022,shipped,2,2,2022-10-25,10/30/2022,8.12,afterpay
1864,28,08/09/2024,pending,2,3,2024-08-13,18/08/2024,7.55,credit_card
1865,467,12/31/2021,pending,1,7,2022-01-02,2022-01-08,17.39,credit_card
1866,385,06/30/2023,shipped,4,1,2023-07-03,2023-07-07,20.04,credit_card
1867,339,04/14/2021,cancelled,1,9,2021-04-15,2021-04-28,1.92,debit_card
1868,173,2021-10-01,pending,1,12,10/04/2021,2021-10-15,22.82,credit_card
1869,197,20/11/2023,pending,2,2,25/11/2023,2023-12-01,23.86,afterpay
1870,185,01/26/2021,shipped,1,13,2021-01-31,2021-02-06,8.22,credit_card
1871,314,22/07/2021,delivered,2,10,25/07/2021,2021-08-06,8.23,apple_pay
1872,442,2021-08-26,delivered,1,10,2021-08-27,07/09/2021,6.76,apple_pay
1873,9123,12/01/2023,delivered,1,2,2023-01-16,2023-01-26,4.21,afterpay
1874,155,2021-03-29,shipped,2,5,2021-03-30,04/09/2021,10.9,apple_pay
1875,153,2024-01-19,pending,1,10,2024-01-24,01/27/2024,16.55,paypal
1876,356,2024-08-02,delivered,2,12,08/03/2024,09/08/2024,16.37,debit_card
1877,9128,06/01/2023,cancelled,2,5,01/11/2023,2023-01-24,6.27,debit_card
1878,483,03/16/2023,cancelled,1,,17/03/2023,28/03/2023,3.49,apple_pay
1879,218,2023-06-23,pending,3,13,2023-06-27,2023-07-05,22.97,afterpay
1880,155,2021-04-17,delivered,1,1,2021-04-21,29/04/2021,8.45,debit_card
1881,358,03/15/2021,delivered,1,13,2021-03-16,17/03/2021,17.87,paypal
1882,142,10/01/2022,cancelled,4,12,2022-01-13,2022-01-18,24.72,credit_card
1883,489,24/12/2024,delivered,2,3,2024-12-26,05/01/2025,16.44,credit_card
1884,321,07/12/2021,cancelled,1,8,12/12/2021,2021-12-23,18.44,credit_card
1885,119,2021-06-11,delivered,2,2,16/06/2021,06/26/2021,18.14,debit_card
1886,160,12/19/2024,cancelled,1,,12/20/2024,2024-12-18,127.93,debit_card
1887,401,12/11/2022,cancelled,4,3,2022-12-15,12/24/2022,5.94,apple_pay
1888,144,2023-01-06,delivered,1,6,01/08/2023,2023-01-11,4.9,paypal
1889,151,2021-07-17,delivered,3,2,2021-07-21,07/25/2021,17.6,paypal
1890,55,2024-10-09,shipped,3,12,2024-10-13,17/10/2024,23.57,afterpay
1891,453,2021-10-19,shipped,1,12,21/10/2021,26/10/2021,12.56,debit_card
1892,325,22/01/2024,pending,1,13,01/24/2024,02/02/2024,20.4,credit_card
1893,227,28/10/2024,delivered,1,2,2024-10-31,03/11/2024,11.03,credit_card
1894,45,2022-09-19,delivered,1,1,09/21/2022,09/25/2022,12.6,credit_card
1895,426,02/23/2021,pending,1,9,2021-02-25,2021-03-11,6.09,credit_card
1896,67,2021-05-19,delivered,3,1,2021-05-21,2021-05-26,11.19,credit_card
1897,282,2023-08-22,delivered,2,3,26/08/2023,06/09/2023,7.04,credit_card
1898,144,2022-01-20,delivered,2,12,2022-01-23,2022-02-03,7.64,paypal
1899,432,03/21/2023,pending,1,4,22/03/2023,2023-03-23,8.41,credit_card
1900,242,2021-10-28,delivered,3,7,2021-10-30,2021-11-10,24.89,credit_card
1901,268,2024-05-13,delivered,1,8,18/05/2024,2024-05-27,11.9,afterpay
1902,337,06/06/2021,shipped,1,10,2021-06-08,18/06/2021,11.41,credit_card
1903,141,2023-01-10,pending,2,9,15/01/2023,01/20/2023,12.75,credit_card
1904,276,2024-02-12,delivered,1,11,02/13/2024,2024-02-21,7.79,paypal
1905,262,11/10/2022,delivered,1,11,11/12/2022,22/11/2022,16.54,debit_card
1906,299,2022-01-10,cancelled,3,1,2022-01-11,22/01/2022,5.7,credit_card
1907,379,08/17/2023,delivered,4,9,08/18/2023,31/08/2023,4.65,credit_card
1908,164,01/07/2022,delivered,1,12,02/07/2022,2022-07-10,10.33,credit_card
1909,380,2021-03-21,cancelled,3,1,23/03/2021,04/03/2021,15.46,afterpay
1910,55,11/10/2024,cancelled,2,1,2024-11-13,2024-11-24,6.99,afterpay
1911,42,12/05/2023,cancelled,4,3,2023-12-08,2023-12-13,7.52,credit_card
1912,59,02/02/2021,pending,1,4,07/02/2021,2021-02-15,8.16,afterpay
1913,126,2021-10-03,delivered,1,10,07/10/2021,2021-10-18,21.87,paypal
1914,409,2022-04-12,delivered,1,10,13/04/2022,04/26/2022,12.51,afterpay
1915,12,02/08/2022,delivered,2,4,03/08/2022,2022-08-05,12.79,paypal
1916,473,2023-01-02,delivered,1,13,2023-01-06,2023-01-20,11.59,debit_card
1917,139,05/11/2022,cancelled,2,6,14/05/2022,2022-05-18,20.15,debit_card
1918,162,2021-07-07,delivered,1,6,09/07/2021,2021-07-13,15.92,afterpay
1919,6,09/29/2023,pending,1,4,10/01/2023,13/10/2023,0.83,credit_card
1920,443,2023-05-19,cancelled,1,4,2023-05-21,2023-06-02,16.74,credit_card
1921,161,09/30/2024,delivered,3,12,10/05/2024,17/10/2024,19.8,afterpay
1922,391,10/11/2022,delivered,2,11,2022-10-13,20/10/2022,1.5,debit_card
1923,69,02/04/2022,delivered,1,6,09/02/2022,2022-02-15,17.34,paypal
1924,15,13/10/2023,delivered,2,9,10/14/2023,10/28/2023,17.15,paypal
1925,467,2021-09-27,delivered,4,8,09/29/2021,04/10/2021,6.33,credit_card
1926,157,2023-05-25,delivered,4,10,26/05/2023,2023-05-27,12.78,paypal
1927,413,2023-01-18,shipped,1,9,2023-01-22,30/01/2023,16.29,credit_card
1928,12,2022-06-05,pending,3,13,2022-06-09,12/06/2022,18.28,debit_card
1929,432,2024-07-18,delivered,1,3,2024-07-21,07/29/2024,3.4,debit_card
1930,64,11/05/2024,cancelled,1,11,06/11/2024,11/10/2024,18.74,paypal
1931,481,2021-11-13,cancelled,2,4,11/18/2021,11/28/2021,19.66,paypal
1932,310,2024-12-01,delivered,1,8,2024-12-04,12/16/2024,21.9,credit_card
1933,373,11/09/2024,shipped,2,3,15/09/2024,2024-09-27,23.29,credit_card
1934,469,2021-09-22,cancelled,1,5,09/26/2021,09/28/2021,19.16,credit_card
1935,42,01/12/2021,delivered,1,1,2021-12-05,2021-12-09,23.44,credit_card
1936,150,2024-10-22,delivered,1,9,2024-10-25,2024-11-04,23.68,paypal
1937,94,27/02/2022,delivered,2,13,2022-03-01,07/03/2022,15.97,apple_pay
1938,215,2024-03-30,shipped,1,,03/31/2024,14/04/2024,9.48,credit_card
1939,321,2022-05-30,delivered,1,11,2022-06-04,06/11/2022,24.28,paypal
1940,244,05/25/2022,pending,1,10,2022-05-26,2022-06-01,1.64,apple_pay
1941,108,04/23/2022,cancelled,2,2,2022-04-27,05/11/2022,15.31,apple_pay
1942,175,2021-04-16,shipped,3,10,2021-04-20,2021-05-01,22.38,afterpay
1943,78,12/20/2021,pending,1,3,12/25/2021,05/01/2022,3.03,debit_card
1944,306,2024-08-10,delivered,1,3,08/13/2024,2024-08-23,1.88,afterpay
1945,9619,07/02/2023,delivered,1,9,2023-07-03,2023-07-07,1.42,paypal
1946,7,2021-12-13,delivered,1,1,12/16/2021,12/18/2021,15.63,credit_card
1947,278,24/11/2022,pending,1,5,2022-11-29,2022-12-05,7.42,apple_pay
1948,150,2024-10-18,cancelled,4,6,10/20/2024,28/10/2024,22.78,credit_card
1949,284,08/07/2022,delivered,2,5,07/11/2022,12/07/2022,3.66,apple_pay
1950,463,2022-08-10,pending,2,13,08/14/2022,08/27/2022,11.23,afterpay
1951,139,2024-06-24,pending,1,7,25/06/2024,2024-06-26,3.78,apple_pay
1952,313,10/12/2022,shipped,2,5,16/10/2022,10/24/2022,21.97,debit_card
1953,480,2023-06-18,delivered,3,1,06/19/2023,2023-06-24,14.73,apple_pay
1954,92,04/06/2023,delivered,1,13,2023-06-09,12/06/2023,24.0,paypal
1955,398,10/14/2023,pending,4,3,2023-10-16,10/22/2023,3.86,apple_pay
1956,59,2023-01-23,shipped,3,13,01/25/2023,2023-02-06,0.49,apple_pay
1957,109,15/04/2023,delivered,2,1,2023-04-20,04/21/2023,22.75,credit_card
1958,97,2021-09-14,delivered,1,5,2021-09-19,2021-09-25,16.99,credit_card
1959,219,04/01/2021,pending,1,5,2021-04-05,2021-04-10,6.19,paypal
1960,457,2022-08-05,shipped,2,12,2022-08-09,18/08/2022,21.19,credit_card
1961,465,2023-01-03,cancelled,1,12,07/01/2023,01/20/2023,24.31,apple_pay
1962,371,2023-10-20,delivered,1,6,21/10/2023,2023-10-26,15.69,debit_card
1963,363,13/06/2022,delivered,2,3,2022-06-18,06/21/2022,5.47,apple_pay
1964,403,02/18/2021,pending,2,3,02/22/2021,2021-03-06,0.17,afterpay
1965,473,09/17/2023,pending,3,2,09/20/2023,2023-10-04,11.62,apple_pay
1966,302,2022-04-18,delivered,1,12,2022-04-19,04/21/2022,11.0,afterpay
1967,369,06/06/2023,cancelled,4,1,10/06/2023,2023-06-24,3.14,paypal
1968,169,2022-10-19,shipped,3,10,20/10/2022,2022-10-28,12.99,paypal
